metric,algorithm,value,Constraints,percentage,version,pct,diff,dataset
Accuracy,GSR,0.8269303201506591,True protected attributes,0.3,7,-0.09109542245502311,-0.0007532956685498693,Law School
Accuracy,SOFT,0.803954802259887,Noisy protected attributes,0.3,7,-2.951510892480669,-0.023728813559321993,Law School
Accuracy,PRIV,0.8233521657250471,Noisy protected attributes,0.3,7,-0.5260750228728295,-0.004331450094161915,Law School
Accuracy,MDRO,0.804331450094162,Noisy protected attributes,0.3,7,-2.9033013345820535,-0.023352165725047058,Law School
Accuracy,ARL,0.8391713747645951,No protected attributes,0.3,7,1.3689407540395049,0.011487758945386117,Law School
Accuracy,DRO,0.8267419962335216,No protected attributes,0.3,7,-0.1138952164009055,-0.0009416195856873921,Law School
Equal Odds Difference,LR,0.001112229997799044,No constraints,0.3,7,0.0,0.0,Law School
Equal Odds Difference,RF,0.004672102575680875,No constraints,0.3,7,76.19422990436043,0.0035598725778818313,Law School
Equal Odds Difference,SREW,0.004755217247343679,True protected attributes,0.3,7,76.61032209579174,0.0036429872495446353,Law School
Equal Odds Difference,ADDEB,0.03896553728360727,True protected attributes,0.3,7,97.14560589860785,0.03785330728580823,Law School
Equal Odds Difference,LFR,0.0,True protected attributes,0.3,7,-inf,-0.001112229997799044,Law School
Equal Odds Difference,CALEQ,-0.026458160204524697,True protected attributes,0.3,7,104.2037314356001,-0.02757039020232374,Law School
Equal Odds Difference,ROC,0.07693605993395666,True protected attributes,0.3,7,98.55434499927108,0.07582382993615762,Law School
Equal Odds Difference,EGR,-0.003198404956742687,True protected attributes,0.3,7,134.77452082652346,-0.004310634954541731,Law School
Equal Odds Difference,GSR,-0.005513088800732674,True protected attributes,0.3,7,120.17435303511222,-0.006625318798531718,Law School
Equal Odds Difference,SOFT,0.0,Noisy protected attributes,0.3,7,-inf,-0.001112229997799044,Law School
Equal Odds Difference,PRIV,-0.00028571320027340197,Noisy protected attributes,0.3,7,489.28197812867575,-0.001397943198072446,Law School
Equal Odds Difference,MDRO,-0.0034069838167377054,Noisy protected attributes,0.3,7,132.6455908694054,-0.00451921381453675,Law School
Equal Odds Difference,ARL,0.010439413420686688,No protected attributes,0.3,7,89.34585734869877,0.009327183422887644,Law School
Equal Odds Difference,DRO,-0.011333174137093657,No protected attributes,0.3,7,109.81393195185008,-0.012445404134892701,Law School
Accuracy,LR,0.823728813559322,No constraints,0.3,8,0.0,0.0,Law School
Accuracy,RF,0.8676082862523541,No constraints,0.3,8,5.057521163446932,0.04387947269303205,Law School
Accuracy,SREW,0.8239171374764596,True protected attributes,0.3,8,0.022857142857146684,0.00018832391713752283,Law School
Accuracy,ADDEB,0.8222222222222222,True protected attributes,0.3,8,-0.1832340815391742,-0.0015065913370998496,Law School
Accuracy,LFR,0.8026365348399247,True protected attributes,0.3,8,-2.627874237447214,-0.02109227871939734,Law School
Accuracy,CALEQ,0.8222222222222222,True protected attributes,0.3,8,-0.1832340815391742,-0.0015065913370998496,Law School
Accuracy,ROC,0.8084745762711865,True protected attributes,0.3,8,-1.8867924528301883,-0.015254237288135575,Law School
Accuracy,EGR,0.8239171374764596,True protected attributes,0.3,8,0.022857142857146684,0.00018832391713752283,Law School
Accuracy,GSR,0.8233521657250471,True protected attributes,0.3,8,-0.04574565416284315,-0.00037664783427493465,Law School
Accuracy,SOFT,0.8026365348399247,Noisy protected attributes,0.3,8,-2.627874237447214,-0.02109227871939734,Law School
Accuracy,PRIV,0.8222222222222222,Noisy protected attributes,0.3,8,-0.1832340815391742,-0.0015065913370998496,Law School
Accuracy,MDRO,0.8052730696798494,Noisy protected attributes,0.3,8,-2.291861552853125,-0.018455743879472686,Law School
Accuracy,ARL,0.8337099811676083,No protected attributes,0.3,8,1.1971990060989368,0.009981167608286268,Law School
Accuracy,DRO,0.19736346516007533,No protected attributes,0.3,8,-317.3664122137405,-0.6263653483992467,Law School
Equal Odds Difference,LR,-3.447383342683463e-05,No constraints,0.3,8,0.0,0.0,Law School
Equal Odds Difference,RF,0.01827429063609176,No constraints,0.3,8,100.18864662992033,0.018308764469518596,Law School
Equal Odds Difference,SREW,-0.0015484546913340086,True protected attributes,0.3,8,97.7736621148963,-0.001513980857907174,Law School
Equal Odds Difference,ADDEB,0.023177753994593805,True protected attributes,0.3,8,100.14873673020637,0.02321222782802064,Law School
Equal Odds Difference,LFR,0.0,True protected attributes,0.3,8,inf,3.447383342683463e-05,Law School
Equal Odds Difference,CALEQ,-0.006978279290398029,True protected attributes,0.3,8,99.50598375341225,-0.006943805456971194,Law School
Equal Odds Difference,ROC,0.09934990486723638,True protected attributes,0.3,8,100.03469941261937,0.09938437870066322,Law School
Equal Odds Difference,EGR,-0.003285626968937694,True protected attributes,0.3,8,98.9507684909836,-0.003251153135510859,Law School
Equal Odds Difference,GSR,0.002622680521072826,True protected attributes,0.3,8,101.31445035526984,0.0026571543544996606,Law School
Equal Odds Difference,SOFT,0.0,Noisy protected attributes,0.3,8,inf,3.447383342683463e-05,Law School
Equal Odds Difference,PRIV,0.007484076156650518,Noisy protected attributes,0.3,8,100.4606291104641,0.007518549990077353,Law School
Equal Odds Difference,MDRO,-0.002104792225636941,Noisy protected attributes,0.3,8,98.36212653168641,-0.0020703183922101062,Law School
Equal Odds Difference,ARL,-0.005505709358146774,No protected attributes,0.3,8,99.37385300995186,-0.005471235524719939,Law School
Equal Odds Difference,DRO,0.0,No protected attributes,0.3,8,inf,3.447383342683463e-05,Law School
Accuracy,LR,0.8239171374764596,No constraints,0.3,9,0.0,0.0,Law School
Accuracy,RF,0.8696798493408663,No constraints,0.3,9,5.262018189692497,0.045762711864406724,Law School
Accuracy,SREW,0.824105461393597,True protected attributes,0.3,9,0.022851919561239775,0.0001883239171374118,Law School
Accuracy,ADDEB,0.8195856873822975,True protected attributes,0.3,9,-0.5284926470588314,-0.004331450094162026,Law School
Accuracy,LFR,0.800376647834275,True protected attributes,0.3,9,-2.941176470588247,-0.02354048964218458,Law School
Accuracy,CALEQ,0.8193973634651601,True protected attributes,0.3,9,-0.5515973339462299,-0.004519774011299438,Law School
Accuracy,ROC,0.8167608286252354,True protected attributes,0.3,9,-0.8761816924141241,-0.007156308851224202,Law School
Accuracy,EGR,0.8222222222222222,True protected attributes,0.3,9,-0.20613834173157652,-0.0016949152542373724,Law School
Accuracy,GSR,0.8222222222222222,True protected attributes,0.3,9,-0.20613834173157652,-0.0016949152542373724,Law School
Accuracy,SOFT,0.800376647834275,Noisy protected attributes,0.3,9,-2.941176470588247,-0.02354048964218458,Law School
Accuracy,PRIV,0.8229755178907722,Noisy protected attributes,0.3,9,-0.11441647597254523,-0.0009416195856873921,Law School
Accuracy,MDRO,0.800376647834275,Noisy protected attributes,0.3,9,-2.941176470588247,-0.02354048964218458,Law School
Accuracy,ARL,0.8337099811676083,No protected attributes,0.3,9,1.1746103456064971,0.009792843691148745,Law School
Accuracy,DRO,0.8248587570621468,No protected attributes,0.3,9,0.11415525114154557,0.0009416195856872811,Law School
Equal Odds Difference,LR,-0.023483808061461414,No constraints,0.3,9,0.0,0.0,Law School
Equal Odds Difference,RF,-0.012497975896223257,No constraints,0.3,9,-87.90089096393558,0.010985832165238157,Law School
Equal Odds Difference,SREW,-0.0267227640638059,True protected attributes,0.3,9,12.120587505883885,-0.003238956002344487,Law School
Equal Odds Difference,ADDEB,0.02117543273020396,True protected attributes,0.3,9,210.9011955536798,0.044659240791665375,Law School
Equal Odds Difference,LFR,0.0,True protected attributes,0.3,9,inf,0.023483808061461414,Law School
Equal Odds Difference,CALEQ,-0.005668163195670484,True protected attributes,0.3,9,-314.31072555213416,0.01781564486579093,Law School
Equal Odds Difference,ROC,0.06379465719825994,True protected attributes,0.3,9,136.811559294815,0.08727846525972136,Law School
Equal Odds Difference,EGR,-0.03663667485819387,True protected attributes,0.3,9,35.900820278155756,-0.013152866796732457,Law School
Equal Odds Difference,GSR,-0.035982515726186604,True protected attributes,0.3,9,34.735502541944676,-0.01249870766472519,Law School
